insight_id,filter,filter_value,insight_key,feature,feature_display,metric,metric_display,direction,effect_size,effect_size_cohen_d,evidence_uplift_pp,evidence_n_has,evidence_n_abs,evidence_baseline_pp,evidence_sig,evidence_p_value,quality_flags,confidence,text
76d5b973,OU,EME,Feature,food_presence,Food,Likeability_Love_Like_T2B,Likeability,positive,medium,0.325,3.16,88,150,66.74,**,0.00722,multiple_testing_risk,high,Food is associated with 3.2pp higher Likeability in OU = EME (n=88 with feature; **).
41c60a13,OU,EME,Feature,food_presence,Food,SCD_score,SCD Score,positive,medium,0.225,5.93,88,144,47.74,ns,0.09427,multiple_testing_risk,low,Food is associated with 5.9pp higher SCD Score in OU = EME (n=88 with feature; ns).
90f2bdd0,OU,EME,Feature,product_presence,Product,Attention_T2B,Attention,positive,small,0.177,1.24,153,85,70.39,ns,0.19605,multiple_testing_risk,low,Product is associated with 1.2pp higher Attention in OU = EME (n=153 with feature; ns).
5928aa4a,OU,EME,Feature,product_presence,Product,Persuasion_T2B,Persuasion,positive,small,0.135,0.99,153,85,69.05,ns,0.2729,multiple_testing_risk,low,Product is associated with 1.0pp higher Persuasion in OU = EME (n=153 with feature; ns).
4c4e878a,OU,EME,Feature,product_presence,Product,Likeability_Love_Like_T2B,Likeability,positive,medium,0.227,2.23,153,85,66.47,ns,0.07361,multiple_testing_risk,low,Product is associated with 2.2pp higher Likeability in OU = EME (n=153 with feature; ns).
dad59873,OU,EME,Feature,product_presence,Product,SCD_score,SCD Score,positive,small,0.021,0.55,153,79,49.62,ns,0.86153,multiple_testing_risk,low,Product is associated with 0.6pp higher SCD Score in OU = EME (n=153 with feature; ns).
c30c0628,OU,EME,Feature,animals_and_pets_presence,Animals And Pets,Attention_T2B,Attention,negative,small,-0.001,-0.0,17,221,71.19,ns,0.96792,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 0.0pp lower Attention in OU = EME (n=17 with feature; ns). Small sample — treat as directional.
c1de2392,OU,EME,Feature,animals_and_pets_presence,Animals And Pets,Persuasion_T2B,Persuasion,positive,small,0.028,0.21,17,221,69.67,ns,0.95918,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 0.2pp higher Persuasion in OU = EME (n=17 with feature; ns). Small sample — treat as directional.
ac8b9383,OU,EME,Feature,animals_and_pets_presence,Animals And Pets,Likeability_Love_Like_T2B,Likeability,positive,small,0.028,0.28,17,221,67.89,ns,0.92718,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 0.3pp higher Likeability in OU = EME (n=17 with feature; ns). Small sample — treat as directional.
858a14a2,OU,EME,Feature,animals_and_pets_presence,Animals And Pets,SCD_score,SCD Score,negative,small,-0.042,-1.07,17,215,50.06,ns,0.84671,"small_sample, multiple_testing_risk",low,Animals And Pets is associated with 1.1pp lower SCD Score in OU = EME (n=17 with feature; ns). Small sample — treat as directional.
a5e48030,OU,EME,Feature,indoors,Indoors,Attention_T2B,Attention,positive,medium,0.227,1.57,98,140,70.54,ns,0.09624,multiple_testing_risk,low,Indoors is associated with 1.6pp higher Attention in OU = EME (n=98 with feature; ns).
c3d1890b,OU,EME,Feature,indoors,Indoors,Persuasion_T2B,Persuasion,positive,small,0.121,0.89,98,140,69.32,ns,0.31753,multiple_testing_risk,low,Indoors is associated with 0.9pp higher Persuasion in OU = EME (n=98 with feature; ns).
7f934158,OU,EME,Feature,indoors,Indoors,Likeability_Love_Like_T2B,Likeability,positive,medium,0.362,3.49,98,140,66.47,**,0.00645,multiple_testing_risk,high,Indoors is associated with 3.5pp higher Likeability in OU = EME (n=98 with feature; **).
5e375bb7,OU,EME,Feature,indoors,Indoors,SCD_score,SCD Score,positive,small,0.002,0.06,98,134,49.96,ns,0.99131,multiple_testing_risk,low,Indoors is associated with 0.1pp higher SCD Score in OU = EME (n=98 with feature; ns).
5e809ea2,OU,EME,Feature,outdoors,Outdoors,Attention_T2B,Attention,positive,medium,0.345,2.33,47,191,70.73,ns,0.08385,multiple_testing_risk,low,Outdoors is associated with 2.3pp higher Attention in OU = EME (n=47 with feature; ns).
b7ffb880,OU,EME,Feature,outdoors,Outdoors,Persuasion_T2B,Persuasion,positive,small,0.155,1.13,47,191,69.46,ns,0.40916,multiple_testing_risk,low,Outdoors is associated with 1.1pp higher Persuasion in OU = EME (n=47 with feature; ns).
98aaf024,OU,EME,Feature,outdoors,Outdoors,Likeability_Love_Like_T2B,Likeability,positive,large,0.623,5.33,47,191,66.85,**,0.00203,multiple_testing_risk,medium,Outdoors is associated with 5.3pp higher Likeability in OU = EME (n=47 with feature; **).
caefc7c2,OU,EME,Feature,outdoors,Outdoors,SCD_score,SCD Score,positive,small,0.12,3.16,47,185,49.35,ns,0.46308,multiple_testing_risk,low,Outdoors is associated with 3.2pp higher SCD Score in OU = EME (n=47 with feature; ns).
21393ff8,OU,EME,Feature,tone,Tone,Attention_T2B,Attention,negative,small,-0.016,-0.11,84,154,71.23,ns,0.86468,multiple_testing_risk,low,Tone is associated with 0.1pp lower Attention in OU = EME (n=84 with feature; ns).
9e0d2d63,OU,EME,Feature,tone,Tone,Persuasion_T2B,Persuasion,negative,small,-0.073,-0.54,84,154,69.88,ns,0.59409,multiple_testing_risk,low,Tone is associated with 0.5pp lower Persuasion in OU = EME (n=84 with feature; ns).
e1a0719d,OU,EME,Feature,tone,Tone,Likeability_Love_Like_T2B,Likeability,positive,small,0.128,1.26,84,154,67.46,ns,0.29143,multiple_testing_risk,low,Tone is associated with 1.3pp higher Likeability in OU = EME (n=84 with feature; ns).
88603df3,OU,EME,Feature,tone,Tone,SCD_score,SCD Score,negative,small,-0.163,-4.18,82,150,51.46,ns,0.24058,multiple_testing_risk,low,Tone is associated with 4.2pp lower SCD Score in OU = EME (n=82 with feature; ns).
ec8ceed7,OU,EME,Feature,products,Products,Attention_T2B,Attention,positive,small,0.134,0.94,98,140,70.8,ns,0.23673,multiple_testing_risk,low,Products is associated with 0.9pp higher Attention in OU = EME (n=98 with feature; ns).
7c54b6ec,OU,EME,Feature,products,Products,Persuasion_T2B,Persuasion,positive,small,0.138,1.02,98,140,69.26,ns,0.25066,multiple_testing_risk,low,Products is associated with 1.0pp higher Persuasion in OU = EME (n=98 with feature; ns).
6f3a4066,OU,EME,Feature,products,Products,Likeability_Love_Like_T2B,Likeability,positive,medium,0.208,2.04,98,140,67.07,ns,0.08138,multiple_testing_risk,low,Products is associated with 2.0pp higher Likeability in OU = EME (n=98 with feature; ns).
3c212a2d,OU,EME,Feature,products,Products,SCD_score,SCD Score,positive,small,0.061,1.57,98,134,49.32,ns,0.68112,multiple_testing_risk,low,Products is associated with 1.6pp higher SCD Score in OU = EME (n=98 with feature; ns).
361ceda0,OU,EME,Feature,occasions,Occasions,Attention_T2B,Attention,negative,small,-0.166,-1.24,34,204,71.37,ns,0.39297,multiple_testing_risk,low,Occasions is associated with 1.2pp lower Attention in OU = EME (n=34 with feature; ns).
cdb0a026,OU,EME,Feature,occasions,Occasions,Persuasion_T2B,Persuasion,negative,medium,-0.244,-1.87,34,204,69.95,ns,0.16959,multiple_testing_risk,low,Occasions is associated with 1.9pp lower Persuasion in OU = EME (n=34 with feature; ns).
e62430dd,OU,EME,Feature,occasions,Occasions,Likeability_Love_Like_T2B,Likeability,positive,small,0.061,0.6,34,204,67.82,ns,0.86434,multiple_testing_risk,low,Occasions is associated with 0.6pp higher Likeability in OU = EME (n=34 with feature; ns).
3e39e19c,OU,EME,Feature,occasions,Occasions,SCD_score,SCD Score,positive,small,0.049,1.25,34,198,49.8,ns,0.7938,multiple_testing_risk,low,Occasions is associated with 1.2pp higher SCD Score in OU = EME (n=34 with feature; ns).
65058450,OU,EME,Feature,passion_point,Passion Point,Attention_T2B,Attention,positive,small,0.142,0.98,74,164,70.88,ns,0.38122,multiple_testing_risk,low,Passion Point is associated with 1.0pp higher Attention in OU = EME (n=74 with feature; ns).
429dbff9,OU,EME,Feature,passion_point,Passion Point,Persuasion_T2B,Persuasion,positive,small,0.026,0.19,74,164,69.63,ns,0.93111,multiple_testing_risk,low,Passion Point is associated with 0.2pp higher Persuasion in OU = EME (n=74 with feature; ns).
fc34497d,OU,EME,Feature,passion_point,Passion Point,Likeability_Love_Like_T2B,Likeability,positive,small,0.173,1.71,74,164,67.38,ns,0.16538,multiple_testing_risk,low,Passion Point is associated with 1.7pp higher Likeability in OU = EME (n=74 with feature; ns).
3fc8b4e1,OU,EME,Feature,passion_point,Passion Point,SCD_score,SCD Score,positive,small,0.116,3.01,74,158,49.03,ns,0.40531,multiple_testing_risk,low,Passion Point is associated with 3.0pp higher SCD Score in OU = EME (n=74 with feature; ns).
71d7838f,OU,EME,Feature,intrinsic_elements,Intrinsic Elements,Attention_T2B,Attention,positive,medium,0.358,2.39,74,164,70.44,*,0.0234,multiple_testing_risk,medium,Intrinsic Elements is associated with 2.4pp higher Attention in OU = EME (n=74 with feature; *).
844815d8,OU,EME,Feature,intrinsic_elements,Intrinsic Elements,Persuasion_T2B,Persuasion,positive,small,0.191,1.39,74,164,69.25,ns,0.17263,multiple_testing_risk,low,Intrinsic Elements is associated with 1.4pp higher Persuasion in OU = EME (n=74 with feature; ns).
2b9b4e1d,OU,EME,Feature,intrinsic_elements,Intrinsic Elements,Likeability_Love_Like_T2B,Likeability,positive,medium,0.429,3.96,74,164,66.68,*,0.01261,multiple_testing_risk,medium,Intrinsic Elements is associated with 4.0pp higher Likeability in OU = EME (n=74 with feature; *).
64e7cef7,OU,EME,Feature,intrinsic_elements,Intrinsic Elements,SCD_score,SCD Score,negative,small,-0.122,-3.29,74,158,51.03,ns,0.36015,multiple_testing_risk,low,Intrinsic Elements is associated with 3.3pp lower SCD Score in OU = EME (n=74 with feature; ns).
cb638182,OU,EME,Feature,food,Food,Attention_T2B,Attention,negative,small,-0.041,-0.28,83,155,71.29,ns,0.81874,multiple_testing_risk,low,Food is associated with 0.3pp lower Attention in OU = EME (n=83 with feature; ns).
dade213e,OU,EME,Feature,food,Food,Persuasion_T2B,Persuasion,negative,small,-0.055,-0.41,83,155,69.83,ns,0.71918,multiple_testing_risk,low,Food is associated with 0.4pp lower Persuasion in OU = EME (n=83 with feature; ns).
4eb55629,OU,EME,Feature,food,Food,Likeability_Love_Like_T2B,Likeability,negative,small,-0.006,-0.06,83,155,67.93,ns,0.72436,multiple_testing_risk,low,Food is associated with 0.1pp lower Likeability in OU = EME (n=83 with feature; ns).
3921f3c3,OU,EME,Feature,food,Food,SCD_score,SCD Score,positive,small,0.13,3.42,82,150,48.78,ns,0.34499,multiple_testing_risk,low,Food is associated with 3.4pp higher SCD Score in OU = EME (n=82 with feature; ns).
681999fa,OU,EME,Feature,seasonal,Seasonal,Attention_T2B,Attention,negative,large,-0.886,-6.25,15,223,71.58,**,0.00227,"small_sample, multiple_testing_risk",low,Seasonal is associated with 6.2pp lower Attention in OU = EME (n=15 with feature; **). Small sample — treat as directional.
948eeba1,OU,EME,Feature,seasonal,Seasonal,Persuasion_T2B,Persuasion,negative,large,-0.836,-6.09,15,223,70.07,**,0.00271,"small_sample, multiple_testing_risk",low,Seasonal is associated with 6.1pp lower Persuasion in OU = EME (n=15 with feature; **). Small sample — treat as directional.
d8d2a36b,OU,EME,Feature,seasonal,Seasonal,Likeability_Love_Like_T2B,Likeability,negative,medium,-0.401,-3.91,15,223,68.15,ns,0.12689,"small_sample, multiple_testing_risk",low,Seasonal is associated with 3.9pp lower Likeability in OU = EME (n=15 with feature; ns). Small sample — treat as directional.
bc4828ca,OU,EME,Feature,seasonal,Seasonal,SCD_score,SCD Score,negative,medium,-0.454,-11.25,15,217,50.71,ns,0.10334,"small_sample, multiple_testing_risk",low,Seasonal is associated with 11.3pp lower SCD Score in OU = EME (n=15 with feature; ns). Small sample — treat as directional.
2eb920ca,OU,EME,Feature,additional_elements_and_product_placement,Additional Elements,Attention_T2B,Attention,negative,medium,-0.397,-2.64,27,211,71.49,*,0.0467,"small_sample, multiple_testing_risk",medium,Additional Elements is associated with 2.6pp lower Attention in OU = EME (n=27 with feature; *). Small sample — treat as directional.
f43db02f,OU,EME,Feature,additional_elements_and_product_placement,Additional Elements,Persuasion_T2B,Persuasion,negative,medium,-0.412,-2.81,27,211,70.0,*,0.0467,"small_sample, multiple_testing_risk",medium,Additional Elements is associated with 2.8pp lower Persuasion in OU = EME (n=27 with feature; *). Small sample — treat as directional.
7d25af93,OU,EME,Feature,additional_elements_and_product_placement,Additional Elements,Likeability_Love_Like_T2B,Likeability,negative,medium,-0.384,-3.92,27,211,68.35,ns,0.09465,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 3.9pp lower Likeability in OU = EME (n=27 with feature; ns). Small sample — treat as directional.
bae69ca1,OU,EME,Feature,additional_elements_and_product_placement,Additional Elements,SCD_score,SCD Score,positive,medium,0.267,6.48,27,205,49.23,ns,0.21668,"small_sample, multiple_testing_risk",low,Additional Elements is associated with 6.5pp higher SCD Score in OU = EME (n=27 with feature; ns). Small sample — treat as directional.
7912216c,OU,EME,Feature,emotions,Emotions,Attention_T2B,Attention,negative,small,-0.014,-0.09,12,226,71.19,ns,0.76819,"small_sample, multiple_testing_risk",low,Emotions is associated with 0.1pp lower Attention in OU = EME (n=12 with feature; ns). Small sample — treat as directional.
5b905d95,OU,EME,Feature,emotions,Emotions,Persuasion_T2B,Persuasion,negative,small,-0.065,-0.44,12,226,69.71,ns,0.77478,"small_sample, multiple_testing_risk",low,Emotions is associated with 0.4pp lower Persuasion in OU = EME (n=12 with feature; ns). Small sample — treat as directional.
e1cea195,OU,EME,Feature,emotions,Emotions,Likeability_Love_Like_T2B,Likeability,negative,small,-0.018,-0.17,12,226,67.92,ns,0.6314,"small_sample, multiple_testing_risk",low,Emotions is associated with 0.2pp lower Likeability in OU = EME (n=12 with feature; ns). Small sample — treat as directional.
267d8ab5,OU,EME,Feature,emotions,Emotions,SCD_score,SCD Score,negative,small,-0.127,-2.82,12,220,50.13,ns,0.71557,"small_sample, multiple_testing_risk",low,Emotions is associated with 2.8pp lower SCD Score in OU = EME (n=12 with feature; ns). Small sample — treat as directional.
c8965ef0,OU,EME,Feature,music_style,Music Style,Attention_T2B,Attention,positive,medium,0.29,2.1,10,228,71.1,ns,0.31413,"small_sample, multiple_testing_risk",low,Music Style is associated with 2.1pp higher Attention in OU = EME (n=10 with feature; ns). Small sample — treat as directional.
32e3b2ac,OU,EME,Feature,music_style,Music Style,Persuasion_T2B,Persuasion,negative,small,-0.018,-0.15,10,228,69.69,ns,0.9869,"small_sample, multiple_testing_risk",low,Music Style is associated with 0.1pp lower Persuasion in OU = EME (n=10 with feature; ns). Small sample — treat as directional.
ee170ae4,OU,EME,Feature,music_style,Music Style,Likeability_Love_Like_T2B,Likeability,positive,medium,0.313,2.93,10,228,67.78,ns,0.43185,"small_sample, multiple_testing_risk",low,Music Style is associated with 2.9pp higher Likeability in OU = EME (n=10 with feature; ns). Small sample — treat as directional.
8d78c58c,OU,EME,Feature,music_style,Music Style,SCD_score,SCD Score,negative,small,-0.192,-5.56,10,222,50.22,ns,0.46557,"small_sample, multiple_testing_risk",low,Music Style is associated with 5.6pp lower SCD Score in OU = EME (n=10 with feature; ns). Small sample — treat as directional.
9336e862,OU,EME,Feature,call_to_action,Call To Action,Attention_T2B,Attention,positive,small,0.16,1.17,14,224,71.12,ns,0.51297,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.2pp higher Attention in OU = EME (n=14 with feature; ns). Small sample — treat as directional.
9331443d,OU,EME,Feature,call_to_action,Call To Action,Persuasion_T2B,Persuasion,positive,small,0.174,1.29,14,224,69.61,ns,0.52334,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.3pp higher Persuasion in OU = EME (n=14 with feature; ns). Small sample — treat as directional.
c114e94e,OU,EME,Feature,call_to_action,Call To Action,Likeability_Love_Like_T2B,Likeability,positive,small,0.177,1.82,14,224,67.8,ns,0.39074,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.8pp higher Likeability in OU = EME (n=14 with feature; ns). Small sample — treat as directional.
c4e1a725,OU,EME,Feature,call_to_action,Call To Action,SCD_score,SCD Score,positive,small,0.043,1.07,14,218,49.92,ns,0.83406,"small_sample, multiple_testing_risk",low,Call To Action is associated with 1.1pp higher SCD Score in OU = EME (n=14 with feature; ns). Small sample — treat as directional.
45b82242,Category,SSD-Regular,Feature,human_presence,Human,Attention_T2B,Attention,positive,small,0.104,1.54,2185,927,60.93,**,0.00104,multiple_testing_risk,high,Human is associated with 1.5pp higher Attention in Category = SSD-Regular (n=2185 with feature; **).
45227f75,Category,SSD-Regular,Feature,human_presence,Human,Persuasion_T2B,Persuasion,positive,small,0.099,1.68,2185,927,56.11,**,0.00328,multiple_testing_risk,high,Human is associated with 1.7pp higher Persuasion in Category = SSD-Regular (n=2185 with feature; **).
36140779,Category,SSD-Regular,Feature,human_presence,Human,Likeability_Love_Like_T2B,Likeability,positive,small,0.144,2.42,2185,927,57.32,***,0.00016,multiple_testing_risk,high,Human is associated with 2.4pp higher Likeability in Category = SSD-Regular (n=2185 with feature; ***).
0a5eeb75,Category,SSD-Regular,Feature,human_presence,Human,SCD_score,SCD Score,positive,small,0.017,0.43,2077,844,53.26,ns,0.76943,multiple_testing_risk,low,Human is associated with 0.4pp higher SCD Score in Category = SSD-Regular (n=2077 with feature; ns).
